period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr,wait_12hr_plus,emerg_admit_type1,emerg_admit_type2,emerg_admit_other,other_emerg_admit,total_attendances,total_over4hr,pct_within_4hr,breach
2024-05-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9230,0,10889,302,0,317,4047,0,67,96,0,0,398,707,2570,0,0,1638,20119,4114,79.55,1
2024-05-01,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2489,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,2489,68,97.27,0
2024-05-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4727,0,100.0,0
2024-05-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,0,100.0,0
2024-05-01,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7329,0,8787,0,0,0,3590,0,331,0,0,0,143,486,1996,0,209,677,16116,3921,75.67,1
2024-05-01,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4484,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,4484,464,89.65,1
2024-05-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1618,0,0,0,0,0,17,0,0,0,0,0,0,0,5,630,1618,17,98.95,0
2024-05-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9392,0,5089,0,0,0,4986,0,643,0,0,0,1046,360,3462,0,0,1839,14481,5629,61.13,1
2024-05-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,605,0,100.0,0
2024-05-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16836,0,8529,0,0,1115,6466,0,0,0,0,0,82,27,4730,0,0,2314,25365,6466,74.51,1
2024-05-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6910,0,1234,14,0,0,2168,0,0,4,0,0,319,97,2395,0,0,711,8144,2168,73.38,1
2024-05-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8850,0,0,426,0,0,2688,0,0,0,0,0,323,0,2968,0,0,550,8850,2688,69.63,1
2024-05-01,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5418,0,2120,0,0,0,2846,0,185,0,0,0,291,706,1670,0,0,1246,7538,3031,59.79,1
2024-05-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5873,0,4098,28,0,3,2726,0,61,12,0,0,954,4,1653,0,0,53,9971,2787,72.05,1
2024-05-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8347,0,8188,0,0,864,3113,0,401,0,0,0,800,1,4007,0,0,560,16535,3514,78.75,1
2024-05-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8154,0,0,612,0,0,352,0,0,6,0,0,0,0,0,0,8154,352,95.68,0
2024-05-01,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,100.0,0
2024-05-01,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5649,0,0,268,0,0,412,0,0,0,0,0,0,0,0,0,5649,412,92.71,1
2024-05-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7644,0,1449,116,0,0,3127,0,0,39,0,0,621,412,1661,0,0,417,9093,3127,65.61,1
2024-05-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11615,618,2251,709,0,26,3860,13,81,197,0,1,408,770,1991,0,0,1145,14484,3954,72.7,1
2024-05-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11636,0,0,15,0,0,2328,0,0,0,0,0,207,18,1787,0,0,308,11636,2328,79.99,1
2024-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13474,0,0,546,0,0,4779,0,0,0,0,0,426,140,1480,0,0,275,13474,4779,64.53,1
2024-05-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7544,0,0,0,0,0,46,0,0,0,0,0,0,0,0,24,7544,46,99.39,0
2024-05-01,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1243,0,0,46,0,0,18,0,0,0,0,0,0,0,0,0,1243,18,98.55,0
2024-05-01,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,11073,0,2690,0,0,0,6706,0,390,0,0,0,465,790,2944,0,136,2182,13763,7096,48.44,1
2024-05-01,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10818,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,10818,44,99.59,0
2024-05-01,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,0,100.0,0
2024-05-01,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,100.0,0
2024-05-01,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5916,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,5916,366,93.81,1
2024-05-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9649,1123,3445,0,0,0,2409,0,0,0,0,0,692,116,2479,0,63,1486,14217,2409,83.06,1
2024-05-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1682,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1682,12,99.29,0
2024-05-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,100.0,0
2024-05-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,100.0,0
2024-05-01,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6641,0,1451,708,0,10,2310,0,0,215,0,0,390,7,2415,0,0,1118,8092,2310,71.45,1
2024-05-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4472,0,0,380,0,4478,1774,0,0,116,0,8,225,15,1829,0,0,542,4472,1774,60.33,1
2024-05-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23846,918,11696,0,0,0,10001,1,91,0,0,0,2229,227,6175,0,0,286,36460,10093,72.32,1
2024-05-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16314,1892,8219,497,0,0,7886,176,333,85,0,0,2226,1329,5403,0,0,2573,26425,8395,68.23,1
2024-05-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12521,2303,0,692,15,0,4363,31,0,202,1,0,690,0,2648,0,0,880,14824,4394,70.36,1
2024-05-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9427,0,2160,345,0,35,4191,0,29,113,0,0,801,592,2460,0,0,786,11587,4220,63.58,1
2024-05-01,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6053,0,0,0,0,0,155,0,0,0,0,0,0,0,5,0,191,6053,155,97.44,0
2024-05-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8607,0,2099,0,0,830,4138,0,0,0,0,0,477,129,2166,0,0,411,10706,4138,61.35,1
2024-05-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12756,1661,5174,0,0,976,5565,192,0,0,0,0,616,65,3960,22,0,3012,19591,5757,70.61,1
2024-05-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,22167,0,10256,507,0,34,9134,0,29,227,0,2,851,876,4332,0,2,2683,32423,9163,71.74,1
2024-05-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18736,0,2257,724,0,203,3276,0,52,87,0,0,901,27,5193,0,0,1034,20993,3328,84.15,1
2024-05-01,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13286,0,6397,161,0,12,6643,0,41,58,0,0,955,271,3747,0,0,1479,19683,6684,66.04,1
2024-05-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16556,1970,333,608,0,0,7908,79,3,264,0,0,878,450,4380,0,0,3970,18859,7990,57.63,1
2024-05-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10475,1169,3949,0,0,0,3977,0,251,0,0,0,369,148,4150,821,0,1899,15593,4228,72.89,1
2024-05-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13526,0,11586,0,0,0,4466,0,556,0,0,0,408,1200,3312,0,74,1762,25112,5022,80.0,1
2024-05-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6626,0,0,1671,0,0,127,0,0,14,0,0,0,0,0,0,6626,127,98.08,0
2024-05-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,100.0,0
2024-05-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2184,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2184,5,99.77,0
2024-05-01,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5696,0,0,315,0,0,68,0,0,0,0,0,0,0,0,0,5696,68,98.81,0
2024-05-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11704,1271,6486,514,0,1550,4949,29,103,241,0,21,470,4,4614,18,0,1183,19461,5081,73.89,1
2024-05-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13855,0,5621,0,0,0,5354,0,0,0,0,0,955,203,4243,4,0,2585,19476,5354,72.51,1
2024-05-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13910,0,16014,0,0,0,7504,0,268,0,0,0,855,432,6671,0,0,378,29924,7772,74.03,1
2024-05-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16093,2411,0,0,0,0,5753,166,0,0,0,0,1268,321,5329,9,0,1484,18504,5919,68.01,1
2024-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6107,0,0,0,0,0,805,0,0,0,0,0,0,0,1003,0,0,312,6107,805,86.82,1
2024-05-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6719,0,13370,0,0,0,4041,0,782,0,0,0,506,476,2250,0,47,1239,20089,4823,75.99,1
2024-05-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4714,0,0,81,0,51,2396,0,0,0,0,0,268,332,933,0,0,197,4714,2396,49.17,1
2024-05-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13697,0,8229,150,0,920,4115,0,203,21,0,3,1205,225,6241,0,0,959,21926,4318,80.31,1
2024-05-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11876,0,3899,0,0,0,3237,0,33,0,0,0,680,51,3190,0,0,459,15775,3270,79.27,1
2024-05-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9799,0,4817,125,0,753,2723,0,186,7,0,0,1860,238,3469,0,0,2261,14616,2909,80.1,1
2024-05-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9967,0,9616,506,0,0,3580,0,109,0,0,0,1384,0,2040,0,0,216,19583,3689,81.16,1
2024-05-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4554,319,2165,328,0,0,1697,0,0,120,0,0,370,5,1450,0,0,922,7038,1697,75.89,1
2024-05-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4879,0,12102,0,0,0,2109,0,71,0,0,0,157,1,1652,0,541,2176,16981,2180,87.16,1
2024-05-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11608,0,0,0,0,0,628,0,0,0,0,0,0,0,0,74,11608,628,94.59,1
2024-05-01,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1044,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1044,16,98.47,0
2024-05-01,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4800,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,4800,119,97.52,0
2024-05-01,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,100.0,0
2024-05-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,100.0,0
2024-05-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,4032,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,4032,990,75.45,1
2024-05-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,3083,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,3083,578,81.25,1
2024-05-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1654,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1654,19,98.85,0
2024-05-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6249,0,0,585,0,0,34,0,0,0,0,0,0,0,0,0,6249,34,99.46,0
2024-05-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,192,0,0,2136,0,0,1,0,0,0,0,0,0,0,0,0,192,1,99.48,0
2024-05-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,128,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,128,0,100.0,0
2024-05-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,78,0,0,373,0,0,1,0,0,0,0,0,0,0,0,0,78,1,98.72,0
2024-05-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,466,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0,466,0,100.0,0
2024-05-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,67,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100.0,0
2024-05-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26218,3241,12493,3364,497,1109,12613,114,830,1596,12,118,3856,720,5602,168,165,500,41952,13557,67.68,1
2024-05-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4425,0,2180,31,0,28,1782,0,2,11,0,0,127,22,1126,0,0,317,6605,1784,72.99,1
2024-05-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6698,0,3543,409,0,179,2918,0,10,144,0,1,354,113,2194,0,0,1244,10241,2928,71.41,1
2024-05-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8928,0,4169,426,0,148,2791,0,209,60,0,0,795,50,3692,0,0,680,13097,3000,77.09,1
2024-05-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7444,0,2986,160,0,56,4292,0,56,41,0,0,660,571,2433,0,0,1026,10430,4348,58.31,1
2024-05-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11533,398,9042,0,0,0,6364,0,337,0,0,0,844,762,4613,6,0,1576,20973,6701,68.05,1
2024-05-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6340,260,26,534,0,0,2487,0,0,0,0,0,431,151,1621,0,0,581,6626,2487,62.47,1
2024-05-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4996,0,298,307,0,19,658,0,1,40,0,0,8,0,941,0,0,96,5294,659,87.55,1
2024-05-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8486,0,5838,634,0,125,3526,0,268,238,0,0,495,0,2037,0,0,452,14324,3794,73.51,1
2024-05-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1305,0,0,130,0,0,164,0,0,0,0,0,0,0,130,0,17,1305,164,87.43,1
2024-05-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12900,0,4350,1320,0,57,4755,0,26,411,0,2,1233,46,4128,0,0,2264,17250,4781,72.28,1
2024-05-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9441,1200,7827,449,1,1247,4642,0,324,192,0,19,1289,8,3925,0,0,2916,18468,4966,73.11,1
2024-05-01,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8612,0,448,9,0,0,2500,0,0,0,0,0,297,8,2267,0,0,727,9060,2500,72.41,1
2024-05-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14147,469,9736,674,0,520,6854,0,173,255,0,10,1192,701,5701,0,0,3368,24352,7027,71.14,1
2024-05-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12422,1831,7754,39,0,137,5842,81,324,25,0,0,246,59,3033,111,72,1751,22007,6247,71.61,1
2024-05-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35332,384,1693,32,0,274,15433,0,16,12,0,3,2355,2190,10966,0,0,5888,37409,15449,58.7,1
2024-05-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13362,0,0,190,0,0,5555,0,0,67,0,0,353,698,2733,0,0,1789,13362,5555,58.43,1
2024-05-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10800,0,0,0,0,0,3321,0,0,0,0,0,610,556,3119,0,0,556,10800,3321,69.25,1
2024-05-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7412,0,3505,276,0,99,3671,0,103,121,0,6,747,736,1896,0,0,219,10917,3774,65.43,1
2024-05-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17925,122,6752,124,0,89,7104,0,521,16,0,4,2278,242,3679,0,153,932,24799,7625,69.25,1
2024-05-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2366,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,100.0,0
2024-05-01,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3581,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3581,4,99.89,0
2024-05-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,24992,928,18284,0,0,0,12419,19,2130,0,0,0,1200,1038,5141,0,0,1337,44204,14568,67.04,1
2024-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31119,0,6039,540,0,159,8919,0,159,94,0,1,2929,11,9443,0,249,1307,37158,9078,75.57,1
2024-05-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5183,0,1006,315,0,32,1769,0,0,81,0,0,301,55,1156,0,0,285,6189,1769,71.42,1
2024-05-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15434,0,12919,866,0,280,6867,0,214,0,0,0,1251,483,6354,0,363,1025,28353,7081,75.03,1
2024-05-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13446,2462,14302,0,0,0,5652,413,182,0,0,0,715,734,8145,0,0,427,30210,6247,79.32,1
2024-05-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7487,0,1592,239,0,111,2988,0,221,60,0,9,905,147,2750,0,216,593,9079,3209,64.65,1
2024-05-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10313,0,6303,862,0,587,5245,0,135,373,0,26,545,641,2763,0,23,440,16616,5380,67.62,1
2024-05-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12453,1251,0,158,0,0,3830,97,0,50,0,0,251,11,4059,13,0,1562,13704,3927,71.34,1
2024-05-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11226,765,6841,0,0,0,4645,6,367,0,0,0,156,39,2152,0,0,249,18832,5018,73.35,1
2024-05-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11680,0,5736,15,0,129,4398,0,275,5,0,1,635,77,3841,0,0,401,17416,4673,73.17,1
2024-05-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12332,0,9275,427,0,0,4157,0,0,93,0,0,787,117,2726,0,0,1655,21607,4157,80.76,1
2024-05-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8711,0,2777,451,0,245,4396,0,0,0,0,0,624,26,2595,0,0,651,11488,4396,61.73,1
2024-05-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,13010,158,538,0,0,174,4999,0,0,0,0,0,660,34,4384,9,0,1002,13706,4999,63.53,1
2024-05-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9403,0,7329,370,0,1133,2810,0,1076,59,0,0,442,588,2404,0,0,1048,16732,3886,76.78,1
2024-05-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20387,0,6574,874,0,0,5146,0,232,0,0,0,778,61,2744,0,0,327,26961,5378,80.05,1
2024-05-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18663,733,12607,39,0,39,7850,0,83,12,0,0,1908,302,3900,0,0,1220,32003,7933,75.21,1
2024-05-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7563,0,5820,0,0,0,3690,0,52,0,0,0,1154,442,2196,0,0,900,13383,3742,72.04,1
2024-05-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10015,0,13369,0,0,0,3029,0,10,0,0,0,61,1,4785,0,63,1519,23384,3039,87.0,1
2024-05-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9793,0,3566,289,0,676,2973,0,101,33,0,60,658,410,3084,0,15,997,13359,3074,76.99,1
2024-05-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9493,0,0,13,0,0,3625,0,0,3,0,0,694,217,2862,0,0,2006,9493,3625,61.81,1
2024-05-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13011,0,13265,0,0,0,6083,0,236,0,0,0,592,1227,3716,0,569,1008,26276,6319,75.95,1
2024-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10453,0,10933,5,0,0,7110,0,1282,4,0,0,1128,1103,4164,0,0,1260,21386,8392,60.76,1
